"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Western Australia;Haynesdale;;117.0833333;-34.2833333;6;
2;Australia;Western Australia;Hedges;;118.35;-32.1666667;6;
2;Australia;Western Australia;Herne Hill;;116.0166667;-31.8333333;6;
2;Australia;Western Australia;Hester;;116.15;-33.9;6;
2;Australia;Western Australia;Higginsville;;121.7166667;-31.75;6;
2;Australia;Western Australia;Highbury;;117.25;-33.0666667;6;
2;Australia;Western Australia;Hines Hill;;118.0833333;-31.5333333;6;
2;Australia;Western Australia;Hoddy Well;;116.4833333;-31.6333333;6;
2;Australia;Western Australia;Hoffmans Mill;;116.0833333;-33;6;
2;Australia;Western Australia;Holdens Find;;118.5666667;-25.9166667;6;
